entire,campus,number,class_,seperate,major,class_name,prof,time,place
생명과학대학,서울,LIST201,5,학부공통,생명과학대학,세포생물학Ⅰ(영강),고제상 김충호,3(3),화(6) 하나과학관 101호 목(6) 하나과학관 101호
생명과학대학,서울,LIST203,1,학부공통,생명과학대학,미생물학Ⅰ,윤철원,3(3),화(5) 하나과학관 102호 목(5) 하나과학관 102호
생명과학대학,서울,LIST203,2,학부공통,생명과학대학,미생물학Ⅰ(영강),이은진,3(3),화(2) 하나과학관 109호 목(2) 하나과학관 109호
생명과학대학,서울,LIST203,3,학부공통,생명과학대학,미생물학Ⅰ,김범석,3(3),월(5) 생명과학관(동관)101호 수(5) 생명과학관(동관)101호
생명과학대학,서울,LIST203,4,학부공통,생명과학대학,미생물학Ⅰ,이중철,3(3),월(2-4) 생명과학관(서관) 231호
생명과학대학,서울,LIST301,1,학부공통,생명과학대학,분자생물학Ⅰ,백경희,3(3),월(2) 하나과학관 109호 수(2) 하나과학관 109호
생명과학대학,서울,LIST301,2,학부공통,생명과학대학,분자생물학Ⅰ(영강),오은규 우재성,3(3),화(5) 하나과학관 109호 목(5) 하나과학관 109호
생명과학대학,서울,LIBS214,0,전공필수,생명과학부,생명과학실험III(세포분자생물학),김충호,2(4),화(7-10) 하나과학관 112호
생명과학대학,서울,LIBS315,1,전공필수,생명과학부,생명과학실험Ⅶ(신경생물학),백자현,2(4),월(7-10) 하나과학관 110호
생명과학대학,서울,LIBS315,2,전공필수,생명과학부,생명과학실험Ⅶ(신경생물학),조용철 윤봉준,2(4),화(7-10) 하나과학관 110호
생명과학대학,서울,LIBS357,0,전공선택,생명과학부,생리학I (수업시간:17:00~18:15),고영규,3(3),화(7-8) 하나과학관 101호 목(7-8) 하나과학관 101호
생명과학대학,서울,LIBS400,0,전공선택,생명과학부,생명과학최신동향세미나,안지훈,1(1),금(5) 하나과학관 109호
생명과학대학,서울,LIBS403,0,전공선택,생명과학부,인체대사학Ⅰ,구승회,3(3),화(2) 하나과학관 지하 216호 목(2) 하나과학관 지하 216호
생명과학대학,서울,LIBS407,0,전공필수,생명과학부,생명과학실험지도Ⅰ,홍정호,3(6),토(1-5) 하나과학관 109호
생명과학대학,서울,LIBS441,1,전공선택,생명과학부,신경생물학(영강),백자현,3(3),화(5) 하나과학관 지하 111호 목(5) 하나과학관 지하 111호
생명과학대학,서울,LIBS443,1,전공선택,생명과학부,면역학I,김태성,3(3),월(2) 하나과학관 지하 105호 수(2) 하나과학관 지하 105호
생명과학대학,서울,LIBS443,2,전공선택,생명과학부,면역학I(영강),최해웅,3(3),화(1) 하나과학관 109호 목(1) 하나과학관 109호
생명과학대학,서울,LIBT217,0,전공선택,생명공학부,동물분자유전학,홍기창,3(3),수(5-6) 생명과학관(서관) 335호
생명과학대학,서울,LIBT243,0,전공선택,생명공학부,식물생리학,이호정,3(3),월(2) 생명과학관(서관) 121호 수(2) 생명과학관(서관) 121호
생명과학대학,서울,LIBT247,0,전공선택,생명공학부,식물병리학,김기덕,3(3),화(5) 생명과학관(서관) 231호 목(5) 생명과학관(서관) 231호
생명과학대학,서울,LIBT256,0,전공선택,생명공학부,식물의학개론(영강),정의환,3(3),화(1) 생명과학관(동관)102호 목(1) 생명과학관(동관)102호
생명과학대학,서울,LIBT271,1,전공선택,생명공학부,유기화학Ⅰ,이동호,3(3),월(2) 생명과학관(동관)107 호 수(2) 생명과학관(동관)107 호
생명과학대학,서울,LIBT271,2,전공선택,생명공학부,유기화학Ⅰ(영강),최용석,3(3),화(6) 생명과학관(동관)101호 목(6) 생명과학관(동관)101호
생명과학대학,서울,LIBT271,3,전공선택,생명공학부,유기화학Ⅰ,이일석,3(3),화(5) 생명과학관(서관) 201호 목(5) 생명과학관(서관) 201호
생명과학대학,서울,LIBT271,4,전공선택,생명공학부,유기화학Ⅰ,권진선,3(3),금(6-8) 생명과학관(동관)101호
생명과학대학,서울,LIBT307,0,전공선택,생명공학부,발생공학,김종훈,3(3),화(2) 생명과학관(서관) 231호 수(2) 생명과학관(서관) 231호
생명과학대학,서울,LIBT311,0,전공선택,생명공학부,세포및조직공학(영강),유승권,3(3),월(7-8) 생명과학관(서관) 335호 수(7-8) 생명과학관(서관) 335호
사범대학,서울,FADM305,0,전공선택,패션디자인및머천다이징융합전공,패션액세서리디자인,김유로,3(4),수(4-6) 사대신관 323호
선택교양,서울,EGRN125,6,교양,공과대학,기술창업을위한가상공학실험I,이재철 송광호이병양 오승주손상영 이형민,1(3),금(7-9) 과도관 306호
선택교양,서울,EGRN400,0,교양,공과대학,공학도를위한기업가정신,백상헌,3(3),금(6-8) 신공학관B102호
선택교양,서울,ENGL101,0,교양,영어영문학과,영미단편강독,김동욱,3(3),화(6) 교양관 404호 목(6) 교양관 404호
선택교양,서울,ENGL107,0,교양,영어영문학과,영어학입문(영강),임현선,3(3),화(3-4) 서관 132호 목(3-4) 서관 132호
선택교양,서울,ENGL108,0,교양,영어영문학과,영미문학입문,윤희기,3(3),화(2) 서관 132호 목(2) 서관 132호
선택교양,서울,ENGL111,0,교양,영어영문학과,영미대중문학읽기(영강),최자윤,3(3),화(2) 교양관 404호 목(2) 교양관 404호
선택교양,서울,ENGL120,0,교양,영어영문학과,영어통역과번역,최성희,3(3),화(2) 교육관 301호 목(2) 교육관 301호
선택교양,서울,ENGL121,2,교양,영어영문학과,기업영어실습(영강),박혜순,1(1.5),화(6) 교양관 111호
선택교양,서울,ENGL121,3,교양,영어영문학과,기업영어실습(영강),김소희,1(1.5),화(3-4) 교양관 409호
선택교양,서울,ENGL121,4,교양,영어영문학과,기업영어실습(영강),김소희,1(1.5),화(5) 교양관 111호
선택교양(기초과학),서울,CHEM153,5,교양,이과대학,"일반화학실험Ⅰ 화학 
('21학번 233 ~ 끝)",이영웅,1(3),월(5-6) 이학관별관605
선택교양(기초과학),서울,CHEM153,6,교양,이과대학,일반화학실험Ⅰ 물리('21학번),박민진,1(3),월(5-6) 이학관별관607
선택교양(기초과학),서울,CHEM153,7,교양,이과대학,일반화학실험Ⅰ 물리('21학번),이주용,1(3),월(5-6) 이학관별관 302호
선택교양(기초과학),서울,CHEM153,8,교양,이과대학,일반화학실험Ⅰ 지구('21학번),남도운,1(3),목(7-9) 이학관별관 307호
선택교양(기초과학),서울,CHEM153,9,교양,이과대학,일반화학실험Ⅰ 지구('21학번),채수연,1(3),목(7-9) 이학관별관 309호
선택교양(기초과학),서울,CHEM153,10,교양,이과대학,"일반화학실험Ⅰ 화공생명
('21학번 001 ~ 020 )",박민진,1(3),월(2-4) 이학관별관 309호
선택교양(기초과학),서울,CHEM153,11,교양,이과대학,"일반화학실험Ⅰ 화공생명 
('21학번 021 ~ 040 )",이주용,1(3),월(2-4) 이학관별관605
선택교양(기초과학),서울,CHEM153,12,교양,이과대학,"일반화학실험Ⅰ 화공생명 
('21학번 041 ~ 060 )",박은준,1(3),월(2-4) 이학관별관607
선택교양(기초과학),서울,CHEM153,13,교양,이과대학,"일반화학실험Ⅰ 화공생명 
('21학번 051 ~ 080 )",윤종호,1(3),월(2-4) 이학관별관 302호
선택교양(기초과학),서울,CHEM153,14,교양,이과대학,"일반화학실험Ⅰ 화공생명 
('21학번 081 ~ 끝 )",손수빈,1(3),월(2-4) 이학관별관 305호
자유정의진리,서울,GELI001,2F,교양,교양교육원,자유정의진리Ⅰ,박성태,3(3),월(7-8) 교양관 410호 수(7-8) 교양관 410호
자유정의진리,서울,GELI001,2G,교양,교양교육원,자유정의진리Ⅰ,이유진,3(3),화(1) 교양관 410호 목(1) 교양관 410호
자유정의진리,서울,GELI001,2H,교양,교양교육원,자유정의진리Ⅰ,이유진,3(3),화(2) 교양관 410호 목(2) 교양관 410호
자유정의진리,서울,GELI001,2I,교양,교양교육원,자유정의진리Ⅰ,최호빈,3(3),화(3-4) 교양관 410호 목(3-4) 교양관 410호
자유정의진리,서울,GELI001,2J,교양,교양교육원,자유정의진리Ⅰ,최호빈,3(3),화(5) 교양관 410호 목(5) 교양관 410호
자유정의진리,서울,GELI001,2K,교양,교양교육원,자유정의진리Ⅰ,여금미,3(3),화(6) 교양관 410호 목(6) 교양관 410호
자유정의진리,서울,GELI001,2L,교양,교양교육원,자유정의진리Ⅰ,여금미,3(3),화(7-8) 교양관 410호 목(7-8) 교양관 410호
자유정의진리,서울,GELI001,2N,교양,교양교육원,자유정의진리Ⅰ,김희경,3(3),수(2) 교양관 411호 금(2) 교양관 411호
자유정의진리,서울,GELI001,2O,교양,교양교육원,자유정의진리Ⅰ,고운선,3(3),수(3-4) 교양관 411호 금(3-4) 교양관 411호
자유정의진리,서울,GELI001,2P,교양,교양교육원,자유정의진리Ⅰ,고운선,3(3),수(5) 교양관 411호 금(5) 교양관 411호
사범대학,서울,ELED161,1,전공필수,영어교육과,영어학입문 [2021 신입생만 수강가능],정지영,3(3),월(6) 교육관 406호 수(6) 교육관 406호
사범대학,서울,PHEK225,1,전공선택,체육교육과,육상교수법Ⅰ [장소-화정체육관 녹지운동장],정혜림,1(2),금(1-2) 교육관 312호
사범대학,서울,GEOG153,0,전공필수,지리교육과,인문지리학개론(영강) 1학년필수과목,김오석,3(3),화(5) 교육관 506호 목(5) 교육관 506호
선택교양(외국어),서울,FRAN142,0,교양,불어불문학과,교양프랑스어Ⅱ(외국어강의),김지현,3(5),화(6) 서관 202호 수(7-8) 서관 202호
선택교양(외국어),서울,GERM161,1,교양,독어독문학과,교양독일어Ⅰ(외국어강의) 독문과21학번신입생끝자리홀수학번(강의실:SK미래관 331호),Chris Andre Schneider 김인순,3(5),화(6)  수(4)
선택교양(외국어),서울,GERM161,2,교양,독어독문학과,교양독일어Ⅰ(외국어강의) 독문과21학번신입생끝자리짝수학번(강의실:SK미래관 330호),전지선 이정현,3(5),화(6)  수(4)
선택교양(외국어),서울,GERM161,3,교양,독어독문학과,교양독일어Ⅰ(외국어강의),김인순,3(5),월(5) 교양관 406호 화(3-4) 교양관 406호
선택교양(외국어),서울,GERM161,4,교양,독어독문학과,교양독일어Ⅰ(외국어강의),이정현,3(5),수(2) 미디어관 309호 목(3-4) 미디어관 309호
선택교양(외국어),서울,GERM161,5,교양,독어독문학과,교양독일어Ⅰ(외국어강의),이진숙,3(5),화(5) 국제관 215호 수(3-4) 교육관 312호
선택교양(외국어),서울,GERM162,0,교양,독어독문학과,교양독일어Ⅱ(외국어강의),이도영,3(5),월(3) 미디어관 410호 화(1) 미디어관 410호
선택교양(외국어),서울,HANM141,0,교양,한문학과,초급한문,김광년,3(3),화(1) 법학관구관 207호 목(1) 법학관구관 207호
사범대학,서울,HISE161,0,전공필수,역사교육과,"역사학개론 역사교육과 20,21학번 수강 우선",홍용진,3(3),월(6) 교육관 103호 수(6) 교육관 103호
글쓰기,서울,GEWR001,22,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",강혜정,2(3),월(3-4) 교양관 309호 수(3-4) 교양관 309호
글쓰기,서울,GEWR001,23,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",조은숙,2(3),월(3-4) 교양관 403호 수(3-4) 교양관 403호
글쓰기,서울,GEWR001,24,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김동희,2(3),월(5) 교양관 305호 수(5) 교양관 305호
글쓰기,서울,GEWR001,25,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",곽승숙,2(3),월(5) 교양관 306호 수(5) 교양관 306호
글쓰기,서울,GEWR001,26,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",곽승숙,2(3),월(6) 교양관 309호 수(6) 교양관 309호
글쓰기,서울,GEWR001,27,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",강혜정,2(3),월(6) 교양관 305호 수(6) 교양관 305호
글쓰기,서울,GEWR001,28,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김영애,2(3),월(6) 교양관 306호 수(6) 교양관 306호
글쓰기,서울,GEWR001,29,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",정수연,2(3),월(6) 교양관 310호 수(6) 교양관 310호
글쓰기,서울,GEWR001,30,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김영희,2(3),월(6) 교양관 403호 수(6) 교양관 403호
글쓰기,서울,GEWR001,31,교양,교양교육원,"글쓰기 2021학번 생명과학대, 이과대, 공과대(건사환제외), 간호대, 의과대, 보건과학대",김영희,2(3),월(7-8) 교양관 303호 수(7-8) 교양관 303호
ACADEMIC ENGLISH,서울,IFLS011,22,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Mark Robert Eade,1(2),화(3) 국제관 225호 목(3) 국제관 225호
ACADEMIC ENGLISH,서울,IFLS011,23,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Glenn P. Sundeen,1(2),화(4) 국제관 512A호 목(4) 국제관 512A호
ACADEMIC ENGLISH,서울,IFLS011,24,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Michael A. Mumford,1(2),화(5) 교양관 208호 목(5) 교양관 208호
ACADEMIC ENGLISH,서울,IFLS011,25,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Dara Seamus Fox,1(2),화(6) 국제관 407A호 목(6) 국제관 407A호
ACADEMIC ENGLISH,서울,IFLS011,26,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Dara Seamus Fox,1(2),화(7) 국제관 407A호 목(7) 국제관 407A호
ACADEMIC ENGLISH,서울,IFLS011,27,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Michael A. Mumford,1(2),월(3) 국제관 407A호 수(3) 국제관 407A호
ACADEMIC ENGLISH,서울,IFLS011,28,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Michael A. Mumford,1(2),월(4) 국제관 407A호 수(4) 국제관 407A호
ACADEMIC ENGLISH,서울,IFLS011,29,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Peter S. Sylvestre,1(2),월(5) 국제관 511A호 수(5) 국제관 511A호
ACADEMIC ENGLISH,서울,IFLS011,30,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Michael A. Mumford,1(2),월(6) 국제관 408B호 수(6) 국제관 408B호
ACADEMIC ENGLISH,서울,IFLS011,31,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정경대학, 미디어학부, 국제학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Michael A. Mumford,1(2),월(7) 국제관 408B호 수(7) 국제관 408B호
1학년세미나,서울,GEKS005,AE,교양,교양교육원,1학년세미나Ⅰ,김우찬,1(1),미정
1학년세미나,서울,GEKS005,AF,교양,교양교육원,1학년세미나Ⅰ,김재욱,1(1),미정
1학년세미나,서울,GEKS005,AG,교양,교양교육원,1학년세미나Ⅰ,김재환,1(1),미정
1학년세미나,서울,GEKS005,AH,교양,교양교육원,1학년세미나Ⅰ,김정현,1(1),미정
1학년세미나,서울,GEKS005,AI,교양,교양교육원,1학년세미나Ⅰ,김중혁,1(1),미정
1학년세미나,서울,GEKS005,AJ,교양,교양교육원,1학년세미나Ⅰ,김진배,1(1),미정
1학년세미나,서울,GEKS005,AK,교양,교양교육원,1학년세미나Ⅰ,김창기,1(1),미정
1학년세미나,서울,GEKS005,AL,교양,교양교육원,1학년세미나Ⅰ,김태규,1(1),미정
1학년세미나,서울,GEKS005,AM,교양,교양교육원,1학년세미나Ⅰ,김태진,1(1),미정
1학년세미나,서울,GEKS005,AN,교양,교양교육원,1학년세미나Ⅰ,김희천,1(1),미정
정보대학,서울,COSE389,0,전공선택,컴퓨터학과,기업가정신과리더쉽,최병호,3(3),월(5-6) 정보통신관 B103호
정보대학,서울,COSE401,0,전공선택,컴퓨터학과,현장실습및창업실습I 4학년 수강,유승욱,3(0),
정보대학,서울,COSE402,0,전공선택,컴퓨터학과,현장실습및창업실습II 4학년 수강,유승욱,3(0),
정보대학,서울,COSE403,0,전공선택,컴퓨터학과,현장실습및창업실습III 4학년 수강,유승욱,3(0),
정보대학,서울,COSE404,0,전공선택,컴퓨터학과,현장실습및창업실습IV 4학년 수강,유승욱,3(0),
정보대학,서울,COSE405,0,전공선택,컴퓨터학과,"컴퓨터학콜로키움 3,4학년 수강 가능",차성덕,3(6),화(7-8) 애기능생활관 302호 목(7-8) 애기능생활관 302호
정보대학,서울,COSE406,0,전공선택,컴퓨터학과,개별연구,오학주,3(6),수(9-10) 정보통신관 B102호 토(5-7) 
정보대학,서울,COSE415,0,전공선택,컴퓨터학과,저전력컴퓨팅,정성우,3(3),화(5) 정보통신관 205호 목(5) 정보통신관 205호
정보대학,서울,COSE421,0,전공선택,컴퓨터학과,임베디드시스템,인호,3(3),월(5) 정보통신관 B101호 수(5) 정보통신관 B101호
정보대학,서울,COSE423,0,전공선택,컴퓨터학과,볼록최적화입문,백승준,3(3),화(3-4) 정보통신관 B101호 목(3-4) 정보통신관 B101호
정보대학,서울,COSE441,0,전공선택,컴퓨터학과,인터넷프로토콜,김효곤,3(3),화(2) 정보통신관 202호 목(2) 정보통신관 202호
정경대학,서울,POLI453,0,전공선택,정치외교학과,비교정치경제,권혁용,3(3),월(3-4) 정경관 501호 수(3-4) 정경관 501호
정경대학,서울,ECON240,0,전공선택,경제학과,산업조직론(영강),남재현,3(3),월(2) 교양관 111호 수(2) 교양관 111호
정경대학,서울,ECON244,0,전공선택,경제학과,노동시장론(영강),김세익,3(3),화(1) 정경관 101호 목(1) 정경관 101호
정경대학,서울,ECON301,1,전공선택,경제학과,계량경제학I(영강),이상혁,3(3),화(7-8) 정경관 101호 목(7-8) 정경관 101호
정경대학,서울,ECON301,2,전공선택,경제학과,계량경제학I,조용수,3(3),화(6) 정경관 202호 목(6) 정경관 202호
정경대학,서울,ECON302,0,전공선택,경제학과,계량경제학II(영강),김덕파,3(3),목(5-6) 교양관 111호
정경대학,서울,ECON324,0,전공선택,경제학과,전략과정보의경제학(영강),조원기,3(3),화(1) 정경관 202호 목(1) 정경관 202호
정경대학,서울,ECON329,0,전공선택,경제학과,한국경제사,박이택,3(3),화(6) 정경관 507호 목(6) 정경관 507호
정경대학,서울,ECON331,1,전공선택,경제학과,화폐금융론,신관호,3(3),월(2) 정경관 202호 수(2) 정경관 202호
정경대학,서울,ECON331,2,전공선택,경제학과,화폐금융론,김동헌,3(3),월(6) 정경관 503호 수(6) 정경관 503호
정경대학,서울,ECON333,0,전공선택,경제학과,재정학(영강),이우진,3(3),월(6) 정경관 501호 수(6) 정경관 501호
의과대학,서울,MEDI251,0,전공필수,의학과,환자·의사·사회I:환자와의사,최윤선 이영미조금준 최새별강은주 안신영장영우 김정아이청우,1(1),의대 제2강의실
의과대학,서울,MEDI301,0,전공필수,의학과,심장내과학임상실습,최철웅 유철웅김진석 박재형,2(4),
의과대학,서울,MEDI302,0,전공필수,의학과,소화기내과학임상실습,금보라 김승영이영선,2(4),
의과대학,서울,MEDI303,0,전공필수,의학과,호흡기내과학임상실습,이영석 이승룡김병근 김병기,2(4),
의과대학,서울,MEDI304,0,전공필수,의학과,혈액종양내과학임상실습,성화정 김대식최윤지,2(4),
의과대학,서울,MEDI305,0,전공필수,의학과,신장내과학임상실습,조원용 고강지차진주 오세원,2(4),
의과대학,서울,MEDI306,0,전공필수,의학과,감염내과학임상실습,손장욱 송준영최원석 윤영경,2(4),
의과대학,서울,MEDI307,0,전공필수,의학과,내분비내과학임상실습,류혜진 김남훈유지희,2(4),
의과대학,서울,MEDI313,0,전공필수,의학과,가정의학임상실습,김선미 김도훈김양현,2(4),
의과대학,서울,MEDI317,0,전공필수,의학과,영상의학임상실습,이창희 염석규유인선 송성은,2(4),
생명과학대학,서울,LESE407,0,전공선택,식품자원경제학과,부동산경제론 [타과제한(식품자원경제학과 소속학생(이중/융합/복수/부전공생) 수강 가능)],이나영,3(3),금(3-5) 생명과학관(동관)101호
생명과학대학,서울,LESE413,0,전공선택,식품자원경제학과,법경제학 [타과제한(식품자원경제학과 소속학생(이중/복수/부전공생) 수강 가능)],이효창,3(3),월(1) 생명과학관(동관)101호 수(1) 생명과학관(동관)101호
생명과학대학,서울,LIFS341,0,전공필수,식품공학과,식품분석학실험,임승택 박은영,2(4),목(7-10) 생명과학관(동관) 314호
생명과학대학,서울,LIFS343,0,전공필수,식품공학과,식품생화학실험,김지선,2(4),월(6-9) 생명과학관(동관) 314호
생명과학대학,서울,LIFS457,0,전공선택,식품공학과,과실채소류과학(영강),박은영,3(3),화(3-4) 생명과학관(서관) 121호 목(3-4) 생명과학관(서관) 121호
생명과학대학,서울,LIET367,0,전공필수,환경생태공학부,환경과디자인의이해및실습(영강),전진형,3(4),월(5-7) 생명과학관(서관) L102호
생명과학대학,서울,LIET370,0,전공필수,환경생태공학부,조경표현기법및실습,김태경,3(4),금(1-3) 생명과학관(서관) L102호
생명과학대학,서울,LIET405,0,전공필수,환경생태공학부,환경생태공학세미나I,최윤이,1(1),수(3-4) 생명과학관(동관)107 호
생명과학대학,서울,LIET409,0,전공선택,환경생태공학부,수질관리학및실험,심태용,3(4),월(6-7) 생명과학관(서관) 121호 수(6) 생명과학관(서관) 121호
생명과학대학,서울,LIET492,0,전공선택,환경생태공학부,지역및도시계획학,성현찬,3(3),월(2) 생명과학관(동관)104호 수(2) 생명과학관(동관)104호
생명과학대학,서울,LIET494,0,전공선택,환경생태공학부,경관생태학(영강),Asia Khamzina,3(3),월(5) 생명과학관(동관)108호 수(5) 생명과학관(동관)108호
생명과학대학,서울,LIST301,3,학부공통,생명과학대학,분자생물학Ⅰ,이호정,3(3),월(5) 생명과학관(서관) 121호 수(5) 생명과학관(서관) 121호
생명과학대학,서울,LIST301,4,학부공통,생명과학대학,분자생물학Ⅰ,이영식,3(3),화(2) 생명과학관(서관) 335호 목(2) 생명과학관(서관) 335호
생명과학대학,서울,LIST303,1,학부공통,생명과학대학,유전학Ⅰ(영강),지성길,3(3),화(6) 하나과학관 109호 목(6) 하나과학관 109호
생명과학대학,서울,LIST303,3,학부공통,생명과학대학,유전학Ⅰ ?,안지훈,3(3),월(6) 하나과학관 지하 131호 수(6) 하나과학관 지하 131호
생명과학대학,서울,LIST303,4,학부공통,생명과학대학,유전학Ⅰ,김욱,3(3),월(6) 생명과학관(서관)301호 화(6) 생명과학관(서관)301호
생명과학대학,서울,LIST304,0,학부공통,생명과학대학,유전학Ⅱ,김지형,3(3),화(3-4) 생명과학관(동관)107 호 목(3-4) 생명과학관(동관)107 호
생명과학대학,서울,LIST305,1,학부공통,생명과학대학,생화학Ⅰ(영강) (수업시간:12:00~13:15),김준 우재성,3(3),월(3-4) 하나과학관 101호 수(3-4) 하나과학관 101호
생명과학대학,서울,LIST305,2,학부공통,생명과학대학,생화학Ⅰ,최무현,3(3),화(2) 하나과학관 지하 215호 목(2) 하나과학관 지하 215호
생명과학대학,서울,LIST305,3,학부공통,생명과학대학,생화학Ⅰ,이병천,3(3),월(5) 생명과학관(동관)107 호 수(5) 생명과학관(동관)107 호
생명과학대학,서울,LIST305,4,학부공통,생명과학대학,생화학Ⅰ(영강),정철희,3(3),화(1) 생명과학관(서관)301호 목(1) 생명과학관(서관)301호
생명과학대학,서울,LIBS447,0,전공필수,생명과학부,연구논문지도I (수업시간:18:00~20:50),홍정호,1(3),금(8-10) 하나과학관 109호
생명과학대학,서울,LIBS453,0,전공선택,생명과학부,식물생명과학(영강),백경희 오은규,3(3),월(5) 하나과학관 109호 수(5) 하나과학관 109호
생명과학대학,서울,LIBS482,0,전공선택,생명과학부,분석생명과학 (수업시간:12:00~13:15),구만복,3(3),월(3-4) 하나과학관 102호 수(4) 하나과학관 102호
생명과학대학,서울,LIBS487,0,전공선택,생명과학부,식물발달분자생리학I,안지훈,3(3),월(5) 하나과학관 지하 120호 수(5) 하나과학관 지하 120호
생명과학대학,서울,LIBT327,0,전공선택,생명공학부,면역공학(영강),전태훈,3(3),월(2) 생명과학관(서관) 335호 수(2) 생명과학관(서관) 335호
생명과학대학,서울,LIBT338,0,전공선택,생명공학부,식물조직배양공학,노영미,3(3),목(6-8) 생명과학관(서관) 401호
생명과학대학,서울,LIBT340,0,전공선택,생명공학부,산업식물육종학,김욱,3(3),월(2) 생명과학관(서관) 437호 화(2) 생명과학관(서관) 437호
생명과학대학,서울,LIBT359,0,전공선택,생명공학부,천연물공학,이동호,3(3),월(5) 생명과학관(서관) 231호 수(5) 생명과학관(서관) 231호
생명과학대학,서울,LIBT367,0,전공선택,생명공학부,식물공장학(영강),김종윤,3(3),월(6) 생명과학관(서관) 201호 수(6) 생명과학관(서관) 201호
생명과학대학,서울,LIBT371,0,전공선택,생명공학부,미생물생명공학Ⅰ,이일석,3(3),화(2) 생명과학관(서관)301호 목(2) 생명과학관(서관)301호
생명과학대학,서울,LIBT377,0,전공선택,생명공학부,합성생물학,최인걸,3(3),월(3-4) 생명과학관(서관)301호 수(3-4) 생명과학관(서관)301호
생명과학대학,서울,LIBT389,0,전공선택,생명공학부,극지생명공학(영강),박현,3(3),화(3-4) 생명과학관(동관)108호 목(3-4) 생명과학관(동관)108호
생명과학대학,서울,LIBT391,0,전공선택,생명공학부,분자바이러스생명공학,송문정,3(3),월(5) 생명과학관(서관) 437호 수(5) 생명과학관(서관) 437호
생명과학대학,서울,LIBT439,0,전공선택,생명공학부,동물생명공학세미나,황광연,3(3),금(5-6) 생명과학관(서관)301호
선택교양,서울,ENGL122,0,교양,영어영문학과,시사영어(영강),이은하,3(3),화(5)  목(5)
선택교양,서울,ENGL123,2,교양,영어영문학과,영어읽기와토론Ⅰ(영강),이지영,3(3),화(5) 교양관 314호 목(5) 교양관 314호
